name,brand,description,image_url,category,product_url
65000 – GENERAT. BENZ. LS3050E 2.8KW,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 3,0KW (potenza nominale). Avviamento elettrico con tasto. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. Dotato di una doppia presa schuko da 16A, spia per il sovraccarico, spia basso livello d’olio, voltmetro digitale. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65000GENERATBENZLS3050E28KW.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65000-generat-benz-ls3050e-2-8kw/
65126 – GENERATORE BENZINA HYUNDAI,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 4,6KW (potenza nominale). Avviamento manuale. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di una doppia presa da 16A, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato. L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65126GENERATOREBENZINAHYUNDAI.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65126-generatore-benzina-hyundai/
65011 – GENERAT. BENZ. DYNAMIC HYUNDAI HY4000,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 3,0KW (potenza nominale). Avviamento manuale. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di doppia presa da 16A, spia per il sovraccarico, spia basso livello d’olio, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65011GENERATBENZDYNAMICHYUNDAIHY4000.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65011-generat-benz-dynamic-hyundai-hy4000/
65003 – GENERAT. BENZ. LS6875E 5.5KW,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 5,5KW (potenza nominale). Avviamento elettrico con tasto. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. Dotato di una presa schuko da 16A, più una presa da 32A, spia per il sovraccarico, spia basso livello d’olio, voltmetro digitale. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65003GENERATBENZLS6875E55KW.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65003-generat-benz-ls6875e-5-5kw/
65014 – GENER. BENZ. DYNAMIC HYUNDAI HY5500E-ATS,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 5,5KW (potenza nominale). Avviamento elettrico. Stabilizzatore di tensione AVR. Dispositivo di avviamento automatico ATS. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di una doppia presa da 32A, spia per il sovraccarico, spia basso livello d’olio, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65014GENERBENZDYNAMICHYUNDAIHY5500E-ATS.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65014-gener-benz-dynamic-hyundai-hy5500e-ats/
65016 – GENER. BENZ. DYNAMIC HYUNDAI HY4500E-ATS,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 3,8KW (potenza nominale). Avviamento elettrico. Stabilizzatore di tensione AVR. Dispositivo di avviamento automatico ATS. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di doppia presa da 16A, spia per il sovraccarico, spia basso livello d’olio, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65016GENERBENZDYNAMICHYUNDAIHY4500E-ATS.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65016-gener-benz-dynamic-hyundai-hy4500e-ats/
65015 – GENERAT. BENZ. DYNAMIC HYUNDAI HY4500,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 3,8KW (potenza nominale). Avviamento manuale. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di doppia presa schuko da 16A, spia per il sovraccarico, spia basso livello d’olio, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65015GENERATBENZDYNAMICHYUNDAIHY4500.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65015-generat-benz-dynamic-hyundai-hy4500/
65006 – GENERAT. BENZ. LS6875EFL 5.5KW,Hyundai,"Generatore Hyundai benzina 4 tempi monofase/trifase full-power da 5,5KW (potenza nominale). Eroga la stessa potenza sia in monofase che in trifase. Avviamento elettrico con tasto. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. Dotato di una presa schuko da 16A, più una presa da 32A, spia per il sovraccarico, spia basso livello d’olio, voltmetro digitale. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65006GENERATBENZLS6875EFL55KW.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65006-generat-benz-ls6875efl-5-5kw/
65118 – GENERATORE BENZINA HYUNDAI,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 2,8KW (potenza nominale). Avviamento elettrico. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di una doppia presa da 16A, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato. L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65118GENERATOREBENZINAHYUNDAI.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65118-generatore-benzina-hyundai/
65122 – GENERATORE BENZINA HYUNDAI,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 2,5KW (potenza nominale). Avviamento manuale. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di doppia presa da 16A, spia per il sovraccarico, spia basso livello d’olio, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato. L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65122GENERATOREBENZINAHYUNDAI.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65122-generatore-benzina-hyundai/
65013 – GENERAT. BENZ. DYNAMIC HYUNDAI HY5500E,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 5,5KW (potenza nominale). Avviamento elettrico. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di una presa schuko da 16A, più una presa da 32A, spia per il sovraccarico, spia basso livello d’olio, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65013GENERATBENZDYNAMICHYUNDAIHY5500E.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65013-generat-benz-dynamic-hyundai-hy5500e/
65012 – GENERAT. BENZ. DYNAMIC HYUNDAI HY5500,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 5,5KW (potenza nominale). Avviamento manuale. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di una presa da 16A, più una presa da 32A, spia per il sovraccarico, spia basso livello d’olio, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65012GENERATBENZDYNAMICHYUNDAIHY5500.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65012-generat-benz-dynamic-hyundai-hy5500/
65123 – GENERATORE BENZINA HYUNDAI,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 2,7KW (potenza nominale). Avviamento manuale. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di doppia presa da 16A, spia per il sovraccarico, spia basso livello d’olio, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato. L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65123GENERATOREBENZINAHYUNDAI.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65123-generatore-benzina-hyundai/
65010 – GENERAT. BENZ. DYNAMIC HYUNDAI HY3000,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 2,5KW (potenza nominale). Avviamento manuale. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di doppia presa da 16A, spia per il sovraccarico, spia basso livello d’olio, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65010GENERATBENZDYNAMICHYUNDAIHY3000.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65010-generat-benz-dynamic-hyundai-hy3000/
65018 – GENER. BENZ. DYNAMIC HYUNDAI HY8000E-1/3,Hyundai,"Generatore Hyundai benzina 4 tempi monofase-trifase fullpower da 8KW (potenza nominale trifase). Avviamento elettrico. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di una presa schuko da 32A a 5 pin sul trifase, più una presa da 50A sul monofase, spia per il sovraccarico, spia basso livello d’olio, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65018GENERBENZDYNAMICHYUNDAIHY8000E-13.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65018-gener-benz-dynamic-hyundai-hy8000e-1-3/
65017 – GENERAT. BENZ. DYNAMIC HYUNDAI HY7000E,Hyundai,"Generatore Hyundai benzina 4 tempi monofase da 7,5KW (potenza nominale). Avviamento elettrico. Stabilizzatore di tensione AVR. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di una presa schuko da 16A, più una presa da 32A, spia per il sovraccarico, spia basso livello d’olio, voltmetro analogico, presa 12V. Telaio anticorrosione rinforzato carrellato (ruote incluse). L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65017GENERATBENZDYNAMICHYUNDAIHY7000E.webp,GENERATORI A BENZINA E MISCELA,https://www.vincoasti.com/prodotto/65017-generat-benz-dynamic-hyundai-hy7000e/
65370 – GEN INVERTER APERTO HYUNDAI 10 KW,Hyundai,"Generatore inverter Hyundai FullPower da 485 cc, potenza max 9,3 kW (nominale 9,0 kW), motore 4 tempi da 20 HP. Avviamento a strappo ed elettrico con pulsante, telecomando incluso. Alternatore 100% rame, onda sinusoidale stabilizzata, display digitale, protezione termica e risparmio carburante. Prese: 1x63A monofase, 1x32A trifase. Carrello e ruote inclusi, predisposto per ATS e collegamento in parallelo.",/images/hyundai_prodotti/65370GENINVERTERAPERTOHYUNDAI10KW.webp,GENERATORI BENZINA,https://www.vincoasti.com/prodotto/65370-gen-inverter-aperto-hyundai-10-kw/
65360 – GEN INVERTER APERTO HYUNDAI 8 KW,Hyundai,"Generatore inverter Hyundai FullPower da 460 cc, potenza max 7,5 kW (nominale 7,0 kW), motore 4 tempi da 18 HP. Avviamento a strappo ed elettrico con chiave, alternatore 100% rame, onda sinusoidale stabilizzata. Display digitale, protezione termica, allarme olio, risparmio carburante e predisposizione ATS/parallelo. Prese: 1x16A + 1x32A monofase, 1x16A trifase. Carrello e ruote inclusi.",/images/hyundai_prodotti/65360GENINVERTERAPERTOHYUNDAI8KW.webp,GENERATORI BENZINA,https://www.vincoasti.com/prodotto/65360-gen-inverter-aperto-hyundai-8-kw/
"65350 – GEN INVERTER APERTO HYUNDAI 5,5 KW",Hyundai,"Generatore inverter a benzina Hyundai da 236 cc, potenza massima 5,3 kW (nominale 5,0 kW) con motore da 9 HP. Avviamento a strappo ed elettrico con chiave, serbatoio da 15 L, alternatore 100% rame, onda sinusoidale stabilizzata, display digitale multifunzione, protezione termica, allarme olio e risparmio carburante. Prese 1x16A + 1x32A, predisposizione ATS e collegamento in parallelo.",/images/hyundai_prodotti/65350GENINVERTERAPERTOHYUNDAI55KW.webp,GENERATORI BENZINA,https://www.vincoasti.com/prodotto/65350-gen-inverter-aperto-hyundai-55-kw/
65340 – GEN INVERTER APERTO HYUNDAI 3.0 KW,Hyundai,"Generatore inverter a benzina Hyundai da 223 cc con potenza max 3,0 kW (nominale 2,8 kW) e motore 4 tempi da 8 HP. Avviamento a strappo, serbatoio da 15 L, alternatore 100% rame e uscita a onda sinusoidale stabilizzata. Dotato di display digitale, protezione termica, allarme olio e funzione risparmio carburante. Prese: 2x16A, predisposto per collegamento in parallelo.",/images/hyundai_prodotti/65340GENINVERTERAPERTOHYUNDAI30KW.webp,GENERATORI BENZINA,https://www.vincoasti.com/prodotto/65340-gen-inverter-aperto-hyundai-3-0-kw/
65298 – KIT RUOTE PER 65211-65212-60211A-60212A-60213,Hyundai,"Kit per rendere il generatore Hyundai perfettamente trasportabile, grazie a 2 ruote in gomma con scolpitura e 2 maniglie monoblocco con sostegno ammortizzato da suolo, applicabili direttamente alla struttura. Compatibile cod. 65211, 65212, 60211A, 60212A, 60213",/images/hyundai_prodotti/65298KITRUOTEPER65211-65212-60211A-60212A-60213.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65298-kit-ruote-per-65211-65212-60211a-60212a-60213/
65223 – GENERATORE DIESEL HYUNDAI 5.5KW 456CC in sos al 65213,Hyundai,"Generatore diesel trifase Hyundai Fullpower da 12 HP con potenza nominale 4,5 kW (max 5,0 kW) e alternatore 100% rame. Avviamento elettrico, serbatoio da 12,5 L, scheda AVR, presa 12V e batteria da 30 Ah. Uscite: 1x16A + 1x32A. Ideale per apparecchi sensibili grazie alla stabilizzazione della tensione. Cavo da 15 m incluso.",/images/hyundai_prodotti/65223GENERATOREDIESELHYUNDAI55KW456CCinsosal65213.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65223-generatore-diesel-hyundai-5-5kw-456cc-in-sos-al-65213/
65221 – GENERATORE DIESEL HYUNDAI 5.2KW 456CC,Hyundai,"Il generatore di corrente Hyundai 65221 è un generatore potente e affidabile che fornisce l’energia necessaria per alimentare gli apparecchi elettrici durante situazioni di emergenza o in luoghi privi di connessione alla rete elettrica. Con una potenza massima di 5,2 kW e una potenza nominale di 4,5 kW, questo generatore Hyundai è in grado di soddisfare una vasta gamma di esigenze energetiche.",/images/hyundai_prodotti/65221GENERATOREDIESELHYUNDAI52KW456CC.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65221-generatore-diesel-hyundai-5-2kw-456cc/
65269 – KIT ATS TRIFASE GEN. HYUNDAI 65238,Hyundai,"Kit composto da centralina ATS (Automatic Transfer Switch) e cavo di collegamento alla rete lungo mt.15. Nel caso in cui la rete elettrica non fornisca energia, il dispositivo avvia automaticamente il generatore. E’ consigliabile l’installazione da parte di professionisti. Compatibile generatori Hyundai Diesel cod. 65238",/images/hyundai_prodotti/65269KITATSTRIFASEGENHYUNDAI65238.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65269-kit-ats-trifase-gen-hyundai-65238/
65231 – GENERATORE DIESEL HYUNDAI DHY6000SE,Hyundai,"Generatore Hyundai Diesel monofase da 5,0KW(potenza nominale). Sistema di avvio automatico ATS opzionale. Avviamento elettrico con batteria inclusa. Stabilizzatore di tensione AVR. Display digitale. Utilizzabile per emergenze, illuminazione, hobbistica, usi semi-professionali. Dotato di 1 presa schuko da 16A monofase, 1 presa da 32A monofase. Telaio silenziato anticorrosione con ruote integrate. L’imballo contiene: 1 generatore – cassetta attrezzi",/images/hyundai_prodotti/65231GENERATOREDIESELHYUNDAIDHY6000SE.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65231-generatore-diesel-hyundai-dhy6000se/
65238 – GEN. DIESEL FULLPOWER HYUNDAI LDG12S-3,Hyundai,"Generatore Hyundai Diesel silenziato trifase da 10KW e monofase 10KW (potenza nominale) con erogazione esclusiva “Full Power”. Grazie ad uno speciale alternatore 100% rame, la potenza teorica raggiungibile in monofase può essere finalmente paragonata a quella erogata in trifase. Con un generatore Full Power la potenza in monofase non è più quindi solo 1/3 della potenza massima teorica disponibile, risparmiando quindi l’acquisto di un secondo generatore monofase di pari potenza. Sistema di avvio automatico ATS opzionale. Avviamento elettrico con batteria inclusa. Stabilizzatore di tensione AVR. Display digitale. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Particolarmente indicato per i lavori artigianali, in cui spesso è necessario l’uso di attrezzi con tensione sia a 230V, sia a 400V. Utilizzabile per emergenze, illuminazione, hobbistica. Dotato di 1 presa schuko da 32A monofase, 1 presa da 63A trifase. Telaio silenziato anticorrosione con ruote integrate. L’imballo contiene: 1 generatore – cassetta attrezzi",/images/hyundai_prodotti/65238GENDIESELFULLPOWERHYUNDAILDG12S-3.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65238-gen-diesel-fullpower-hyundai-ldg12s-3/
65299 – KIT ATS GENERAT. HYUNDAI MONOFASE 5-6KW,Hyundai,"Kit composto da centralina ATS (Automatic Transfer Switch) e cavo di collegamento alla rete lungo mt.15. Nel caso in cui la rete elettrica non fornisca energia, il dispositivo avvia automaticamente il generatore. E’ consigliabile l’installazione da parte di professionisti. Compatibile generatori Hyundai Diesel cod. 65211, 65231, 65237",/images/hyundai_prodotti/65299KITATSGENERATHYUNDAIMONOFASE5-6KW.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65299-kit-ats-generat-hyundai-monofase-5-6kw/
65278 – KIT ATS MONOFASE GEN. HYUNDAI 65238,Hyundai,"Kit composto da centralina ATS (Automatic Transfer Switch) e cavo di collegamento alla rete lungo mt.15. Nel caso in cui la rete elettrica non fornisca energia, il dispositivo avvia automaticamente il generatore. E’ consigliabile l’installazione da parte di professionisti. Compatibile generatori Hyundai Diesel cod. 65238",/images/hyundai_prodotti/65278KITATSMONOFASEGENHYUNDAI65238.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65278-kit-ats-monofase-gen-hyundai-65238/
65234 – GENERATORE DIESEL HYUNDAI DHY8000SE3,Hyundai,"Generatore Hyundai Diesel trifase 5,0KW (monofase 1,6KW)potenza nominale. Sistema di avvio automatico ATS opzionale. Avviamento elettrico con batteria inclusa. Stabilizzatore di tensione AVR. Display digitale. Utilizzabile per emergenze, illuminazione, hobbistica, usi semi-professionali. Dotato di 1 presa schuko da 16A monofase, 1 presa da 32A trifase. Telaio silenziato anticorrosione con ruote integrate. L’imballo contiene: 1 generatore – cassetta attrezzi",/images/hyundai_prodotti/65234GENERATOREDIESELHYUNDAIDHY8000SE3.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65234-generatore-diesel-hyundai-dhy8000se3/
65247 – GEN DIESEL HY 6 KW 456CC ELE SILENZIATO,Hyundai,"Generatore diesel Hyundai monofase da 12 HP, potenza nominale 6,0 kW (max 6,3 kW) con alternatore 100% rame e regolazione AVR. Avviamento elettrico, autonomia fino a 7,5 h con serbatoio da 14,5 L, rumorosità 72 dB a 7 m. Dotato di pannello digitale 5 funzioni, prese 1x16A + 1x32A, presa 12V e batteria da 30 Ah.",/images/hyundai_prodotti/65247GENDIESELHY6KW456CCELESILENZIATO.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65247-gen-diesel-hy-6-kw-456cc-ele-silenziato/
65255 – GENERATORE DIESEL HYUNDAI 8KW,Hyundai,"Generatore diesel Hyundai silenziato Full Power con motore da 18 HP e cilindrata 660 cc. Potenza nominale 8,0 kW (max 8,5 kW), monofase/trifase 230V/400V, autonomia fino a 9 h. Avviamento elettrico, serbatoio da 24 L, rumorosità <97 dB. Dotato di prese 1x16A e 1x32A, uscita 12V, batteria 12V – 36Ah e predisposizione ATS.",/images/hyundai_prodotti/65255GENERATOREDIESELHYUNDAI8KW.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65255-generatore-diesel-hyundai-8kw/
65230 – GEN. DIESEL FULLPOWER HYUNDAI DHY8500SET,Hyundai,"Generatore Hyundai Diesel silenziato trifase da 5,5KW e monofase 5,5KW(potenza nominale) con erogazione esclusiva “Full Power”. Grazie ad uno speciale alternatore 100% rame, la potenza teorica raggiungibile in monofase può essere finalmente paragonata a quella erogata in trifase. Con un generatore Full Power la potenza in monofase non è più quindi solo 1/3 della potenza massima teorica disponibile, risparmiando quindi l’acquisto di un secondo generatore monofase di pari potenza. Sistema di avvio automatico ATS opzionale. Avviamento elettrico con batteria inclusa. Stabilizzatore di tensione AVR. Display digitale. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Particolarmente indicato per i lavori artigianali, in cui spesso è necessario l’uso di attrezzi con tensione sia a 230V, sia a 400V. Utilizzabile per emergenze, illuminazione, hobbistica. Dotato di 1 presa schuko da 16A monofase, 1 presa da 32A trifase. Telaio silenziato anticorrosione con ruote integrate. L’imballo contiene: 1 generatore – cassetta attrezzi",/images/hyundai_prodotti/65230GENDIESELFULLPOWERHYUNDAIDHY8500SET.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65230-gen-diesel-fullpower-hyundai-dhy8500set/
65279 – KIT ATS GENERAT. HYUNDAI TRIFASE 5-6KW,Hyundai,"Kit composto da centralina ATS (Automatic Transfer Switch) e cavo di collegamento alla rete lungo mt.15. Nel caso in cui la rete elettrica non fornisca energia, il dispositivo avvia automaticamente il generatore. E’ consigliabile l’installazione da parte di professionisti. Compatibile generatori Hyundai Diesel cod. 65212, 65213, 65230, 65232, 65234",/images/hyundai_prodotti/65279KITATSGENERATHYUNDAITRIFASE5-6KW.webp,GENERATORI DIESEL,https://www.vincoasti.com/prodotto/65279-kit-ats-generat-hyundai-trifase-5-6kw/
65162 – GENERATORE INVERTER HYUNDAI 2KW MAN,Hyundai,"Generatore inverter Hyundai silenziato portatile monofase da 2KW (potenza nominale). Grazie alla tecnologia Inverter, è ottimo per tutti gli utilizzi in cui sia necessaria un’onda di corrente regolare e pulita, come i dispositivi elettronici. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65162GENERATOREINVERTERHYUNDAI2KWMAN.webp,GENERATORI INVERTER,https://www.vincoasti.com/prodotto/65162-generatore-inverter-hyundai-2kw-man/
"65158 – GENERATORE INVERTER HYUNDAI 3,5KW 223CC",Hyundai,"Generatore inverter Hyundai silenziato portatile monofase da 3,5KW (potenza nominale). Grazie alla tecnologia Inverter, è ottimo per tutti gli utilizzi in cui sia necessaria un’onda di corrente regolare e pulita, come i dispositivi elettronici. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di due prese schuko da 16A, spia per il sovraccarico e allarme in caso di basso livello d’olio. L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65158GENERATOREINVERTERHYUNDAI35KW223CC.webp,GENERATORI INVERTER,https://www.vincoasti.com/prodotto/65158-generatore-inverter-hyundai-35kw-223cc/
65159 – GENERATORE INVERTER HYUNDAI 5KW 223CC,Hyundai,"Generatore inverter Hyundai silenziato portatile monofase da 5KW (potenza nominale). Grazie alla tecnologia Inverter, è ottimo per tutti gli utilizzi in cui sia necessaria un’onda di corrente regolare e pulita, come i dispositivi elettronici. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di una presa schuko da 16A e una presa da 32A, spia per il sovraccarico e allarme in caso di basso livello d’olio. L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65159GENERATOREINVERTERHYUNDAI5KW223CC.webp,GENERATORI INVERTER,https://www.vincoasti.com/prodotto/65159-generatore-inverter-hyundai-5kw-223cc/
65151 – GENERATORE INVERTER HYUNDAI 3KW 223CC,Hyundai,"Generatore inverter Hyundai silenziato portatile monofase da 3KW (potenza nominale). Grazie alla tecnologia Inverter, è ottimo per tutti gli utilizzi in cui sia necessaria un’onda di corrente regolare e pulita, come i dispositivi elettronici. Utilizzabile per emergenze, illuminazione e hobbistica. L’avvolgimento dell’alternatore 100% rame garantisce durata e affidabilità. Dotato di due prese schuko da 16A, spia per il sovraccarico e allarme in caso di basso livello d’olio. L’imballo contiene: 1 generatore",/images/hyundai_prodotti/65151GENERATOREINVERTERHYUNDAI3KW223CC.webp,GENERATORI INVERTER,https://www.vincoasti.com/prodotto/65151-generatore-inverter-hyundai-3kw-223cc/
"65180 – GEN INVERTER APERTO HYUNDAI 3,5KW 223CC",Hyundai,"Generatore a benzina Hyundai monofase da 223 cc, potenza nominale 3,2 kW (max 3,5 kW) con regolazione tensione AVR. Avviamento a strappo, autonomia fino a 5,7 ore al 50%, serbatoio da 7,5 L e rumorosità di 70 dB a 7 m. Dotato di pannello digitale a 5 funzioni, 2 prese 16A, presa 12V e batteria da 30 Ah.",/images/hyundai_prodotti/65180GENINVERTERAPERTOHYUNDAI35KW223CC.webp,GENERATORI INVERTER,https://www.vincoasti.com/prodotto/65180-gen-inverter-aperto-hyundai-35kw-223cc/
"65190 – GEN INVERTER APERTO HYUNDAI 4,5KW 223CC",Hyundai,"Generatore a benzina Hyundai monofase da 223 cc con potenza nominale 4,2 kW (max 4,5 kW). Dotato di regolazione AVR, avviamento a strappo, pannello digitale 5 funzioni e serbatoio da 13 L. Autonomia fino a 5,5 ore al 50%, rumorosità di 74 dB a 7 m. Prese: 1x16A + 1x32A, con presa 12V e batteria 30 Ah incluse.",/images/hyundai_prodotti/65190GENINVERTERAPERTOHYUNDAI45KW223CC.webp,GENERATORI INVERTER,https://www.vincoasti.com/prodotto/65190-gen-inverter-aperto-hyundai-45kw-223cc/
65150 – GEN. INVERTER HYUNDAI 1.2KW MAN,Hyundai,"Generatore inverter Hyundai silenziato da 60 cc con potenza nominale di 1,0 kW (max 1,2 kW). Tensione 230V, autonomia di 3 ore al 50%, avviamento manuale e livello sonoro di 58 dB a 7 m. Compatto e leggero (12 kg), dotato di serbatoio da 3 L e prese 1x16A + 1x12V DC. Conforme normativa EURO 5 per basse emissioni.",/images/hyundai_prodotti/65150GENINVERTERHYUNDAI12KWMAN.webp,GENERATORI INVERTER,https://www.vincoasti.com/prodotto/65150-gen-inverter-hyundai-1-2kw-man/
25888 – LAMPADA LED 600 – 1600 LUMEN,Hyundai,"Luce da lavoro LED a batteria 20V Max con potenza da 20W e intensità regolabile su 3 livelli: 600, 1000 e 1600 lumen. Autonomia fino a 2 ore con batteria da 2,0Ah. Testa ruotabile a 360°, supporto in gomma per superfici delicate, impugnatura soft-touch e gancio appendibile. Ideale per illuminare l’area di lavoro in ogni direzione.",/images/hyundai_prodotti/25888LAMPADALED6001600LUMEN.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25888-lampada-led-600-1600-lumen/
